Character,Move Name,Move Input,GIF URL,
Negan,Triple Head Shot,"1, 4, 2",https://gfycat.com/ambitioussoupydrake,
Negan,Shin Smasher,"2, 1, 4",https://gfycat.com/ornerysprydolphin,
Negan,Executioner Rush,"2, 2, 2, 2",https://gfycat.com/shorttermlonehapuku,
Negan,Double Head Shot,"4, 2",https://gfycat.com/adoreddistantaracari,
Negan,Switch Hitter,1+2,https://gfycat.com/organicyawningfiddlercrab,
Negan,Intimidation,3+4 (to INT),https://gfycat.com/vigorousterrificgossamerwingedbutterfly,
Negan,Slaughter Strike,"INT 1, 2",https://gfycat.com/hatefulsharpbuzzard,
Negan,Beatdown,INT 2,https://gfycat.com/homelytiredcirriped,
Negan,Push Kick to Intimidation,INT 3,https://gfycat.com/disastrousquestionableafricanporcupine,
Negan,Corpse Kick to Intimidation,INT 4,https://gfycat.com/absoluteformalhawk,
Negan,Grand Slam,INT 1+2,https://gfycat.com/thisunselfishbrocketdeer,
Negan,Crowbar,INT 1+3,https://gfycat.com/PlushWholeApisdorsatalaboriosa,
Negan,Punishment,INT 2+3,https://gfycat.com/acceptableincompatibleilsamochadegu,
Negan,Punishment (Cancel),"INT 2+3, B",https://gfycat.com/ediblesorrowfulkakapo,
Negan,Blast Off,INT d/f+2,https://gfycat.com/querulousenragedleveret,
Negan,Shove,2+3,https://gfycat.com/mixedrepulsivegull,
Negan,Shove to Intimidation,CH 2+3,https://gfycat.com/legitimategloriousballpython,
Negan,Face Grinder,"f+2, 2 (during hit from front)",https://gfycat.com/willingkindheartedafricanfisheagle,
Negan,Shock and Awe,"f+3, 2",https://gfycat.com/bogusgrouchycod,
Negan,Walker Maker,f+1+2,https://gfycat.com/kindheartedkindbeaver,
Negan,Tripwire,f+2+3,https://gfycat.com/hardtamegoitered,
Negan,Side Swipe Smash,"d/f+1, 1, 2",https://gfycat.com/weirdshallowazurevasesponge,
Negan,Tenderizer,"d/f+1, 2",https://gfycat.com/sinfulvasthydatidtapeworm,
Negan,Tenderizer to Intimidation,"d/f+1, 2*",https://gfycat.com/miniaturebothdassie,
Negan,Blood Moon,d/f+2,https://gfycat.com/blackandwhitenarrowdutchsmoushond,
Negan,Blood Moon to Intimidation,d/f+2*,https://gfycat.com/quaintwideferret,
Negan,Scottish Maiden,"d/f+3, 1, 2",https://gfycat.com/thickunawareasiaticmouflon-negan,
Negan,Iron Maiden,"d/f+3, 1, 4",https://gfycat.com/slipperyeuphorickagu,
Negan,Front Kick to Temple Smash,"d/f+4, 2",https://gfycat.com/ThoughtfulJitteryArieltoucan,
Negan,Front Kick to Temple Smash to Intimidation,"d/f+4, 2*",https://gfycat.com/delayedregalharpseal,
Negan,Front Kick to Knee Lift,"d/f+4, 3",https://gfycat.com/neartastydiplodocus,
Negan,No Exceptions,d/f+1+2,https://gfycat.com/bigabandonedbuckeyebutterfly,
Negan,Bad Break,d+2,https://gfycat.com/bewitchedbackafricanelephant,
Negan,Death Penalty,CH d+2,https://gfycat.com/ambitiouscluelessclam,
Negan,Kneecapper,d+3,https://gfycat.com/frightenedflippantbengaltiger,
Negan,Agony to Intimidation,d/b+2 (must hit),https://gfycat.com/pleasingcarefreefieldspaniel,
Negan,Low Sweep,d/b+4,https://gfycat.com/euphorictemptingalligator,
Negan,Violent Siege,d/b+1+2,https://gfycat.com/tensedisastrousheron,
Negan,Violent Siege to Intimidation,d/b+1+2*,https://gfycat.com/weightytangibleheifer,
Negan,Molotov Cocktail,"b+1, 2",https://gfycat.com/distinctcolossalbrontosaurus,
Negan,Back Swing Brain Bash to Death Penalty,"b+2, 2 (only hit from front)",https://gfycat.com/deafeningunequaledizuthrush,
Negan,Back Swing to Funeral,"b+2, 3",https://gfycat.com/bowedcrazyalbino,
Negan,Murder Stomp,b+3,https://gfycat.com/revolvingsentimentalhoopoe,
Negan,Concoussion Kick,b+4,https://gfycat.com/unfortunatesplendidarchaeocete,
Negan,Wretched Hammer,b+1+2,https://gfycat.com/joyousfrighteningfirecrest,
Negan,Matador,u/b+2,https://gfycat.com/gentleeducatedlcont,
Negan,Nightmare Slice,u/f+2,https://gfycat.com/exemplaryspeedychuckwalla,
Negan,Raging Bull,u/f+3,https://gfycat.com/orangegiddyflycatcher,
Negan,Blunt Force,u/f+4,https://gfycat.com/aptpleasantbullmastiff,
Negan,Justice Served,"f, F+2",https://gfycat.com/limpblindgroundbeetle,
Negan,Death Scream,"f, F+3, 2",https://gfycat.com/creativeabandonedhypacrosaurus,
Negan,Savior Spike,"f, F+4",https://gfycat.com/altruisticamusingcapeghostfrog,
Negan,Gutless,"f, F+1+2",https://gfycat.com/constantplushjay,
Negan,Secret Weapon,qcf+1,https://gfycat.com/lavishglossyboutu,
Negan,Rush Down,"f, f, f+2",https://gfycat.com/warmheartedmammothcormorant,
Negan,Malice Impact,WS 2,https://gfycat.com/inconsequentialmerryglassfrog,
Negan,Malice Impact to Intimidation,WS 2*,https://gfycat.com/gregariousglamorousirishredandwhitesetter,
Negan,Shock and Awe,"WS 3, 2",https://gfycat.com/ancienthideousappaloosa,
Negan,Sneaky,FC d/f+2,https://gfycat.com/pastelcornyafricanparadiseflycatcher,
Negan,Full Swing Right,SSR 2,https://gfycat.com/blindunequaledgermanshepherd,
Negan,Full Swing Left,SSL 2,https://gfycat.com/forkedsinglecanine,
Negan,No Look Swing,BT 2,https://gfycat.com/insignificantvagueiberianlynx,
Negan,Execution,opponent down d+3+4,https://gfycat.com/uglylikableamphiuma,
Negan,Let Me In,2+3+4,https://gfycat.com/rewardingdismalgrayling,
Negan,Dirty Tactics,approach enemy 1+3,https://gfycat.com/honoredfarincatern,
Negan,Dirty Tactics,approach enemy f+1+3,https://gfycat.com/femininelightindianelephant,
Negan,Into the Fire,approach enemy 2+4,https://gfycat.com/sphericalinfatuatedboaconstrictor,
Negan,Into the Fire,approach enemy f+2+4,https://gfycat.com/unrealisticfamiliarbubblefish,
Negan,No Mercy,approach enemy u/f+1+2,https://gfycat.com/comfortabledishonestantarcticfurseal,
Negan,Dirty Tactics,approach enemy from left 1+3 or 2+4,https://gfycat.com/joyfulunpleasanteasternglasslizard,
Negan,Into the Fire,approach enemy from right 1+3 or 2+4,https://gfycat.com/impurerichantelopegroundsquirrel,
Negan,The End,approach enemy from behind 1+3 or 2+4,https://gfycat.com/secretshabbyindianskimmer,
Nina,Rage Art,in rage d+1+2,https://gfycat.com/lawfulincrediblegaur,
Nina,Rage Drive,"in rage f+2+3, D/F",https://gfycat.com/ickylimpingauklet,
Nina,Left Right Combo,"1, 2",https://gfycat.com/adorableenlightenedargusfish,
Nina,Biting Snake,"1, 2, 1, 4",https://gfycat.com/altruisticacrobaticacornweevil,
Nina,Left Right to Spider Knee,"1, 2, 3",https://gfycat.com/illegalemptyhoneybadger,
Nina,Bermuda Triangle,"1, 2, 4",https://gfycat.com/realsorehochstettersfrog,
Nina,Double Explosion 1,"1, 2, f+1+2",https://gfycat.com/whisperedbogusflyingsquirrel,
Nina,Double Explosion 2,"1, 2, 1, 2, f+1+2",https://gfycat.com/selfishnauticalirrawaddydolphin,
Nina,PK Combo to Assassin's Blade,"1, 4, 1",https://gfycat.com/jovialaridlamprey,
Nina,Right Left Combo,"2, 1",https://gfycat.com/harmlessslipperygrizzlybear,
Nina,Biting Snake (Short),"2, 1, 4",https://gfycat.com/SilentFrequentBlackwidowspider,
Nina,Double Smash,"2, 3",https://gfycat.com/ornateshykiskadee,
Nina,Jab Roundhouse,"2, 4",https://gfycat.com/rigidafraidapatosaur,
Nina,Double Explosion (Short),"2, f+1+2",https://gfycat.com/zigzagafraidborzoi,
Nina,Spike Combo to Right Uppercut,"3, 3, 2",https://gfycat.com/shorttermhandmadecuscus,
Nina,Spike Combo to Easy Prey,"3, 3, 4, 3",https://gfycat.com/hardtofindvelvetyfluke,
Nina,Head Ringer,"3, 4",https://gfycat.com/franksociablegraywolf,
Nina,Left High Kick to Right Roll,"3, d",https://gfycat.com/disfiguredartistickid,
Nina,Left High Kick to Spiral Explosion,"3, d, 1+2",https://gfycat.com/electricfluidcow,
Nina,Right High to Left Spin Low Kick,"4, 3",https://gfycat.com/immaterialcreamyethiopianwolf,
Nina,Blonde to Right Uppercut,"4, 3, 2",https://gfycat.com/ambitioushideousblackmamba,
Nina,Blonde to Easy Prey,"4, 3, 4, 3",https://gfycat.com/unhealthytatteredhyena,
Nina,Right High Kick to Left Roll,"4, u",https://gfycat.com/singlebountifulhartebeest,
Nina,Right High Kick to Spiral Explosion,"4, u, 1+2",https://gfycat.com/mealylightheartedasianpiedstarling,
Nina,Ivory Cutter,1+4,https://gfycat.com/hatefulearnestfoxhound,
Nina,Dead Drop,"f+2, 1, 2",https://gfycat.com/samerequiredfairybluebird,
Nina,Mimosa Combo,"f+2, 1, 4",https://gfycat.com/unsightlywatchfulavocet,
Nina,Siren's Kiss,f+3,https://gfycat.com/perkymistycirriped,
Nina,Sweeper Combo,"f+4, 3, 3",https://gfycat.com/rarebonyhairstreakbutterfly,
Nina,Double Whip,"f+4, 4",https://gfycat.com/silkyinexperiencedangelfish,
Nina,Blonde Bomb,f+1+2,https://gfycat.com/denserepentantgemsbok,
Nina,Uppercut to Jab,"d/f+1, 2",https://gfycat.com/abandonedambitiousatlanticbluetang,
Nina,Leg Slicer Combo,"d/f+3, 1, 2",https://gfycat.com/greatcornyiraniangroundjay,
Nina,Assault Bomb,"d/f+3, 1, 2, f+1+2",https://gfycat.com/cleverwickedfruitbat,
Nina,Creeping Step,"d/f+3, 2, D/F",https://gfycat.com/wickedpowerfulkakarikis,
Nina,Creeping Snake,"d/f+3, 2, 1, 4",https://gfycat.com/greedycrispegg,
Nina,Creeping Snake to Geyser Cannon,"d/f+3, 2, 3",https://gfycat.com/cavernousdopeyeuropeanfiresalamander,
Nina,Creeping Snake to Right High Kick,"d/f+3, 2, 4",https://gfycat.com/secondaryharshislandcanary,
Nina,Creeping Snake to Left Low Right Uppercut,"d/f+3, 2, d+3, 2",https://gfycat.com/smugadorablefairybluebird,
Nina,Creeping Snake to Easy Prey,"d/f+3, 2, d+3, 4, 3",https://gfycat.com/querulousapprehensivebuzzard,
Nina,Flash Kicks,"d/f+3, 3, 3, 4",https://gfycat.com/lightvastlabradorretriever,
Nina,Deadly Assault,"d/f+3, 4, 4",https://gfycat.com/composedflickeringaztecant,
Nina,Deadly Hunter,"d/f+3, 4, 3+4",https://gfycat.com/longthingraywolf,
Nina,Left Middle to Right High Kick,"d/f+3, f+4",https://gfycat.com/silenttightesok,
Nina,Ray Hands,d/f+1+2,https://gfycat.com/idioticdamphammerheadbird,
Nina,Below the Belt Combo,"d+1, 2, 4",https://gfycat.com/palatablemiserableamericangoldfinch,
Nina,Jab to Mid Kick,"d+1, 4",https://gfycat.com/unlinedjoyousdutchsmoushond,
Nina,Cutthroat,"d+2, 3",https://gfycat.com/sameangeliccavy,
Nina,Left Spin Low Kick to Right Upper,"d+3, 2",https://gfycat.com/elderlyleadingfurseal,
Nina,Easy Prey,"d+3, 4, 3",https://gfycat.com/velvetycoldbassethound,
Nina,Right Low Kick to Back Spin Chop,"d+4, 1",https://gfycat.com/maturebewitchedirishredandwhitesetter,
Nina,Right Backhand Body Blow,d/b+2,https://gfycat.com/miserlydependablebluejay,
Nina,Stiletto Heel,d/b+3,https://gfycat.com/shockingcreamyannelida,
Nina,Slicer,d/b+4,https://gfycat.com/enlightenedpresentaustraliankelpie,
Nina,Geyser Cannon Combo,"d/b+4, 3",https://gfycat.com/IlliterateVictoriousGoa,
Nina,Power Charge,d/b+1+2,https://gfycat.com/sardonicnastylemming,
Nina,Power Charge (cancel),"d/b+1+2, u, u",https://gfycat.com/mildnimblecirriped,
Nina,Geyser Cannon,d/b+3+4,https://gfycat.com/leftdelayedindigowingedparrot,
Nina,Left Backhand Body Blow,b+1,https://gfycat.com/understatedslowblacklab,
Nina,Backhand Combo,"b+2, 2, 2",https://gfycat.com/kindinconsequentialkilldeer,
Nina,Stinger Heel Kick Combo,"b+3, 4",https://gfycat.com/questionablegoldenglassfrog,
Nina,Spear Kick,b+4,https://gfycat.com/groundedlastbubblefish,
Nina,Shockwave Palm,b+1+2,https://gfycat.com/educatedecstaticblackandtancoonhound,
Nina,Reverse Ivory Cutter,b+1+4,https://gfycat.com/tartflawedizuthrush,
Nina,Skull Splitter,u/f+1,https://gfycat.com/limitedjampackedamericanlobster,
Nina,Binding Whip,"u/f+2, 1",https://gfycat.com/flawlessunfinishedcrocodile,
Nina,Catapult Kick,u/f+3,https://gfycat.com/flakyhastyboubou,
Nina,Can Opener,"u/f+4, 3, 4",https://gfycat.com/blindembellishedhairstreak,
Nina,Leaping Axe Kick,U/F+4,https://gfycat.com/everlastinghomelybuckeyebutterfly,
Nina,Hopping Low Kick to Right Uppercut,"u/f, n, D+3, 2",https://gfycat.com/frequentastonishingdanishswedishfarmdog,
Nina,Hopping Low Kick to Easy Prey,"u/f, n, D+3, 4, 3",https://gfycat.com/imaginativemassivekilldeer,
Nina,Sunset Strike,"f, F+2",https://gfycat.com/smoothtepidgreathornedowl,
Nina,Bad Habit,"f, F+3",https://gfycat.com/enragedmisguidedbushbaby,
Nina,Kneel Kick,"f, F+4",https://gfycat.com/consciousscratchyamericanbulldog,
Nina,Bombshell Blast,"f, F+1+2",https://gfycat.com/BrightFlawedBoa,
Nina,Bombshell Blast,"f, F+1+2* (very long hold)",https://gfycat.com/ExcellentSaltyEuropeanfiresalamander,
Nina,Wipe the Floor,"d, D/F+4",https://gfycat.com/silverdentallamb,
Nina,Hellbringer,qcf+1,https://gfycat.com/frayedprestigiousgaur,
Nina,Shut Up,qcf+2,https://gfycat.com/creativejadedcusimanse,
Nina,Sideslip,qcf+3,https://gfycat.com/baggyeasygoingbasenji,
Nina,Shamrock,"qcf+4, 2, 3",https://gfycat.com/practicalsoulfulaustraliankestrel,
Nina,Ice Pick,QCB+4,https://gfycat.com/IncompleteGrayKittiwake,
Nina,Evil Mist,"d/b, d, d/f, f, n, D/B+2+3",https://gfycat.com/SaltyBlackandwhiteAmazonparrot,
Nina,Running Jump Kick,"u/f+3+4 or f, f, f+3",https://gfycat.com/specificpositiveeft,
Nina,Spiral Bombshell Blast,"f, f, f+1+2",https://gfycat.com/samerecklesscats,
Nina,Diving Hornet,"WS 1, 4",https://gfycat.com/gaseousalarmingarmadillo,
Nina,Fluttering Butterfly,"WS 1, 1+2",https://gfycat.com/verifiablehiddenhairstreak,
Nina,Palm Uppercut,WS 2,https://gfycat.com/unevenfirsthandankolewatusi,
Nina,Spider Knee,WS 3,https://gfycat.com/remotealienateddodo,
Nina,Flashing Escape,"WS 4, 3",https://gfycat.com/requireddirectiberianemeraldlizard,
Nina,Helping Hand,WS b+1,https://gfycat.com/lightheartedniftygull,
Nina,Low Jab Rising Kick,"FC 2, 4",https://gfycat.com/generalshortgarpike,
Nina,Snakeshot,SS 1,https://gfycat.com/testymassiveliger,
Nina,Snakeshot to Rolling Dash,"SS 1, F",https://gfycat.com/tallvioletkouprey,
Nina,Snakeshot to Reverse Rolling Dash,"SS 1, B",https://gfycat.com/completefinegonolek,
Nina,Double Shot,"SS 1, 2",https://gfycat.com/specificfrayedglowworm,
Nina,Lift Shot,SS 2,https://gfycat.com/infantilelikablefrog,
Nina,Heel Slicer,SS 4,https://gfycat.com/portlythathapuku,
Nina,Spiral Explosion,SS 1+2,https://gfycat.com/scaryicyleafcutterant,
Nina,Twisted Mind,opponent down d+3+4,https://gfycat.com/directmiserlyblackrhino,
Nina,Arm Grab Flip,approach enemy 1+3,https://gfycat.com/oblongrecklessenglishpointer,
Nina,Arm Grab Flip,approach enemy f+1+3,https://gfycat.com/courageousgenuineafghanhound,
Nina,Over the Back Toss,approach enemy 2+4,https://gfycat.com/caninebabyishbluegill,
Nina,Over the Back Toss,approach enemy f+2+4,https://gfycat.com/academicadvancedangwantibo,
Nina,Shoulder Through Buster,"approach enemy 2+4, 1, 2, 1",https://gfycat.com/shabbyrecentbluemorphobutterfly,
Nina,Shoulder Through Arm Breaker,"approach enemy 2+4, 2, 1, 3",https://gfycat.com/bigimmediatealabamamapturtle,
Nina,Triangle Hold,approach enemy from left 1+3 or 2+4,https://gfycat.com/smalldrearyeyas,
Nina,Hammer Throw,approach enemy from right 1+3 or 2+4,https://gfycat.com/unlinedinfatuatedavians,
Nina,Leaping Triangle Hold,approach enemy from behind 1+3 or 2+4,https://gfycat.com/silkybossyatlanticspadefish,
Nina,Elbow to Arm Grab Flip,approach enemy d/f+1+3,https://gfycat.com/illsolidilsamochadegu,
Nina,Reverse Neck Breaker,approach enemy d/f+2+4,https://gfycat.com/dimwittedwarygalah,
Nina,Jumping Flip,approach enemy u/f+1+2,https://gfycat.com/femininewillingcub,
Nina,Elbow Smash,"approach enemy d/f, d/f+1",https://gfycat.com/givingvaineuropeanpolecat,
Nina,Attack Reversal,time with enemy attack b+1+3 or b+2+4,https://gfycat.com/deficientopulentkilldeer,
Nina,Backhand Slap,approach enemy qcf+1+2,https://gfycat.com/animatedunfinishedhairstreakbutterfly,
Nina,Seoi Gyaku Juji-gatame,"during Backhand Slap 3, 4, 3, 1+2",https://gfycat.com/pointedopenitalianbrownbear,
Nina,Triple Slaps,"during Backhand Slap 2, 3, 4, 2, 2",https://gfycat.com/leananybullmastiff,
Nina,Neck Crusher,"during Triple Slaps 1, 3+4, 1, 2, 1+2",https://gfycat.com/pertinentblushingbarasinga,
Nina,Leg Stretch Arm Lock,"during Triple Slaps 1, 2, 4, 3, 1+2+3",https://gfycat.com/unlinedmarvelousarrowworm,
Nina,Betrayer,approach enemy QCB+1+4,https://gfycat.com/cluelesspossibleamericankestrel,
Nina,Twisted Nightmare,"during Betrayer 2, 1, 1+2, 1+2+3",https://gfycat.com/sickcloseeidolonhelvum,
Nina,Neck Crusher,"during Twisted Nightmare 1, 3+4, 1, 2, 1+2",https://gfycat.com/regularincredibleandeancondor,
Nina,Leg Stretch Arm Lock,"during Twisted Nightmare 1, 2, 4, 3, 1+2+3",https://gfycat.com/imaginativediscretebillygoat,
Nina,Arm Break,"during Betrayer (or Backhand Slap) 1, 3, 2, 1",https://gfycat.com/athleticdismaldragonfly,
Nina,Double Arm Break,"during Arm Break 3, 1, 4, 1+2, 1+2",https://gfycat.com/kaleidoscopicdifferentgull,
Nina,Falling Arm Break,"during Arm Break 2, 1, 3, 4, 1+2",https://gfycat.com/vengefulportlybison,
Nina,Crab Hold,approach enemy qcf+3+4,https://gfycat.com/dismalgiftedbluetickcoonhound,
Nina,Commando Arm Lock,"during Crab Hold 3+4, 3, 4, 1+2",https://gfycat.com/misguidedlazyblackandtancoonhound,
Nina,Heel Hold,"during Crab Hold 3+4, 4, 2, 1+2",https://gfycat.com/livelyposhcougar,
Nina,Leeping Heel Hold,"u/f+3+4 or f, f, f+3",https://gfycat.com/specificpositiveeft,
Nina,Double Snap,"during Heel Hold 3, 1, 4, 2+4",https://gfycat.com/greengratefulafricanwilddog,
Nina,Double Heel Hold,"during Heel Hold 1, 3, 2+4, 3+4, 1+2",https://gfycat.com/testycolossaldrake,
Noctis,The Royal Arms,in rage d+1+2,https://gfycat.com/oblongsaltygalapagostortoise,
Noctis,Warp-Drive,in rage f+2+3,https://gfycat.com/whichthoughtfulayeaye,
Noctis,Left Right Slice,"1, 2, 2",https://gfycat.com/insecurecourteousglassfrog,
Noctis,Left Right Heavy Slash,"1, 2, 1+2",https://gfycat.com/dimgeneralaustraliansilkyterrier,
Noctis,Left Right Side Dodge,"1, 2, 3 or 4",https://gfycat.com/feistyimpossiblebasil,
Noctis,Blitz Rush,"2, 2, 2, 2, 2",https://gfycat.com/densepastelinganue,
Noctis,Triple Assault,"2, 2, f+2",https://gfycat.com/wickedphonygroundbeetle,
Noctis,Double Assault to Warp-Strike,"2, 2, b+2",https://gfycat.com/spicycorruptgermanshorthairedpointer,
Noctis,Dextra Edge,"4, 2",https://gfycat.com/unfortunateeagerchimneyswift,Doesn't seem to be listed in T7C
Noctis,Dextra Edge Air,"4, 2 (midair opponent)",https://gfycat.com/selfassuredincompatiblebluejay,
Noctis,Cyclone Slash,1+2,https://gfycat.com/legalwarmcapybara,
Noctis,Cyclone Slash Cancel,"1+2, B",https://gfycat.com/acidictotalcaimanlizard,
Noctis,Warp-Strike,f+2,https://gfycat.com/marvelousyawningindochinesetiger,
Noctis,Stinger Knee to Warp-Strike,"f+3, 2",https://gfycat.com/bowedsilverbluewhale,
Noctis,Circle Slash,"f+4, 2",https://gfycat.com/sardonichastyamericanrobin,
Noctis,Piercing Spear,f+1+2,https://gfycat.com/wigglyshoddyblackandtancoonhound,
Noctis,Roll Dodge,f+3+4,https://gfycat.com/impartialtemptingborer,
Noctis,Rolling Bash,"f+3+4, 1",https://gfycat.com/GrayElaborateAfricanelephant,
Noctis,Tumble Slide,"f+3+4, 3+4",https://gfycat.com/gravepassionateannelid,
Noctis,Shield Bash,f+1+4,https://gfycat.com/unfoldedpalatablegardensnake,
Noctis,Head Spinner,"d/f+1, 4",https://gfycat.com/criminalwelloffhound,
Noctis,Royal Edge,d/f+2,https://gfycat.com/pleasedtatteredeeve,
Noctis,Combination Raid,"d/f+4, 2, 2",https://gfycat.com/scaredscaryharborporpoise,
Noctis,Combination Chaser,"d/f+4, 2, 4",https://gfycat.com/giftedgoldenalbacoretuna,
Noctis,Heavy Slash,d/f+1+2,https://gfycat.com/prestigioushopefulchihuahua,
Noctis,Whirlwind Dagger,d+1,https://gfycat.com/maturesnarlingfairybluebird,
Noctis,Hydra Slice,"d+2, 2",https://gfycat.com/rareinfamouscommabutterfly,
Noctis,Maelstrom,"d+4, 1, 1+2",https://gfycat.com/quaintaggressivebangeltiger,
Noctis,Dancing Edge,"d/b+1, 1+2",https://gfycat.com/oldgrossdiamondbackrattlesnake,
Noctis,Wind Edge to Roll-Dodge,"d/b+1, F",https://gfycat.com/fattiredannashummingbird,
Noctis,Delta Thrust,d/b+2,https://gfycat.com/MeekCalculatingGermanwirehairedpointer,
Noctis,Sweep Kick,d/b+3,https://gfycat.com/scarcefluffykodiakbear,
Noctis,Knee Crusher,d/b+4,https://gfycat.com/freshplayfuladder,
Noctis,Royal Slash,d/b+1+2,https://gfycat.com/closelikablekillifish,
Noctis,Royal Slash Alternative,d/b+1+2*,https://gfycat.com/plumppresentkitten,
Noctis,Shadow Stab,"b+1, 2",https://gfycat.com/faintamusinganaconda,
Noctis,Smash Blow,b+2,https://gfycat.com/unripedelirioushusky,
Noctis,Thunder Impact,b+2 when hit 1+2,https://gfycat.com/oddballadolescentgrassspider,
Noctis,Night Fall,"b+3, 1",https://gfycat.com/speedycolorfuleel,
Noctis,Twilight Half Moon,"b+3, B",https://gfycat.com/grizzledcontentasianpiedstarling,
Noctis,Crescent Slash Combination,"b+4, 1+2",https://gfycat.com/exaltedaffectionategibbon,
Noctis,Shield Smash,b+1+4,https://gfycat.com/validneighboringcalf,
Noctis,Sword of the Father,b+2+3,https://gfycat.com/oldfashionedidenticaldingo,
Noctis,Quick Stab,u/b or u or u/f+1,https://gfycat.com/imaginaryconventionalflatcoatretriever,
Noctis,Power Break,u/b or u or u/f+2,https://gfycat.com/adorablemilkydiamondbackrattlesnake,
Noctis,Ascension Storm,u/b or u or u/f+3,https://gfycat.com/harmoniouselderlyirishredandwhitesetter,
Noctis,Chaser Shoot,u/b or u or u/f+4,https://gfycat.com/eminentdifferentalligator,
Noctis,Flare Drive,"f, F+4",https://gfycat.com/kaleidoscopicmadeupdinosaur,
Noctis,Shadow Scissors,"f, F+1+2",https://gfycat.com/improbablecooperativeiridescentshark,
Noctis,Aerial Cannon,"f, F+3+4",https://gfycat.com/serpentinemarriedbackswimmer,
Noctis,Meteor Crush,"f, f, f+1+2 or WR 1+2",https://gfycat.com/thunderoustediousgazelle,
Noctis,Air Attack Claw,(during jump) 1,https://gfycat.com/idleathleticicelandichorse,"the current notation for this in T7C is kinda jank, but so is this notation"
Noctis,Air Attack Blitz,"(when hit in air) 2, 2, 2",https://gfycat.com/inferiorlightheartedbluetickcoonhound,
Noctis,Air Attack Kick,(during jump) 3,https://gfycat.com/spectacularripeanura,
Noctis,Air Attack Shoot,(during jump) 4,https://gfycat.com/powerfulmistyavocet,
Noctis,Air Attack Crush,(during jump) 1+2,https://gfycat.com/jollythickcaracal,
Noctis,Tidal Slash,"WS 1, 2",https://gfycat.com/tartdrearyinexpectatumpleco,
Noctis,Regulus Cross,"WS 2, 2",https://gfycat.com/anchoredhospitabledipper,
Noctis,Stinger Knee to Warp-Strike,"WS 3, 2",https://gfycat.com/glumselfassuredcapeghostfrog,
Noctis,Shadow Slice,FC d/f+2,https://gfycat.com/LimpingFixedAnkolewatusi,
Noctis,Vortex Edge,SS 2,https://gfycat.com/afraidoptimalaffenpinscher,
Noctis,Blind Divide,BT 2,https://gfycat.com/eagersleepyamurminnow,
Noctis,Taunt,1+3+4,https://gfycat.com/terribledopeyindusriverdolphin,
Noctis,Blizzard Spike,approach enemy 1+3,https://gfycat.com/giganticlawfulbaiji,
Noctis,Blizzard Spike,approach enemy f+1+3,https://gfycat.com/unitedrashdragon,
Noctis,Thunder Strike,approach enemy 2+4,https://gfycat.com/solidbonygrayreefshark,
Noctis,Thunder Strike,approach enemy f+2+4,https://gfycat.com/arcticenragedhaddock,
Noctis,Fire Blast,approach enemy from left 1+3 or 2+4,https://gfycat.com/cavernousgenuinebobwhite,
Noctis,Fire Blast,approach enemy from right 1+3 or 2+4,https://gfycat.com/admirabletendererin,
Noctis,Dragoon Impulse,approach enemy from behind 1+3 or 2+4,https://gfycat.com/phonyeagerburro,
Noctis,Fire Blast,approach enemy b+1+2,https://gfycat.com/impossiblenaughtyasiaticgreaterfreshwaterclam,
Noctis,Parry,time with enemy attack b+1+3 or b+2+4,https://gfycat.com/grandvictoriousafghanhound,
Paul,Rage Art,in rage 1+2,https://gfycat.com/impressionableelegantkudu,
Paul,Rage Drive,in rage qcf+1+2,https://gfycat.com/coordinatedbrowngrayling,
Paul,Left Right Combo,"1, 2",https://gfycat.com/graciousbestirishdraughthorse,
Paul,Reverse PDK Combo,"1, 4",https://gfycat.com/snoopydefiantgharial,
Paul,Jab Roundhouse,"2, 3",https://gfycat.com/ripecorruptbeagle,
Paul,Jab Sweep,"2, d+3",https://gfycat.com/acidiclivehoki,
Paul,Piston Fire,"3, 2",https://gfycat.com/agitateddefiantisabellineshrike,
Paul,Quick PK Smash,"f+2, 3, 1",https://gfycat.com/thornyfaroffgrasshopper,
Paul,Hammer of the Gods,f+1+2,https://gfycat.com/bogusajaribizanhound,
Paul,Shoulder Tackle,f+1+4,https://gfycat.com/AdoredSafeAmericanblackvulture,
Paul,Lion's Roar,"d/f+1, 1, 2",https://gfycat.com/OptimalAssuredAfricanaugurbuzzard,
Paul,Body Blow to Sway,"d/f+1, B",https://gfycat.com/faircoolarrowworm,
Paul,Phoenix Wings,"d/f+3, 4",https://gfycat.com/excitableshyleafwing,
Paul,Phoenix Wings (Charged),"d/f+3, 4*",https://gfycat.com/snivelingfoolishamericanpainthorse,
Paul,The Boot,d/f+4,https://gfycat.com/dangerousimportantazurewingedmagpie,
Paul,Hammer Punch,d+1,https://gfycat.com/hardtofindlimpdassierat,
Paul,Hammer Punch (Recover Crouched),"d+1, D",https://gfycat.com/fantasticdifferentcaimanlizard,
Paul,Hammer Punch to Power Punch,"d+1, 2",https://gfycat.com/pleasingbrokenblackfish,
Paul,Hammer Punch to Power Punch (Charged),"d+1, 2 (Hold)",https://gfycat.com/cloudysmallgypsymoth,
Paul,Hang Over,"d+1, 4, 2",https://gfycat.com/terrifichappygoluckyequine,
Paul,Bone Breaker,"d+4, 2",https://gfycat.com/quaintdecentarcticduck,
Paul,Demolition Man,"d+4, 2:1+2",https://gfycat.com/evergreenfrayedbufflehead,
